Destination_Port,Flow_Duration,Total_Fwd_Packets,Total_Backward_Packets,Total_Length_of_Fwd_Packets,Total_Length_of_Bwd_Packets,Fwd_Packet_Length_Max,Fwd_Packet_Length_Min,Fwd_Packet_Length_Mean,Fwd_Packet_Length_Std,Bwd_Packet_Length_Max,Bwd_Packet_Length_Min,Bwd_Packet_Length_Mean,Bwd_Packet_Length_Std,Flow_Bytes/s,Flow_Packets/s,Flow_IAT_Mean,Flow_IAT_Std,Flow_IAT_Max,Flow_IAT_Min,Fwd_IAT_Total,Fwd_IAT_Mean,Fwd_IAT_Std,Fwd_IAT_Max,Fwd_IAT_Min,Bwd_IAT_Total,Bwd_IAT_Mean,Bwd_IAT_Std,Bwd_IAT_Max,Bwd_IAT_Min,Fwd_PSH_Flags,Bwd_PSH_Flags,Fwd_URG_Flags,Bwd_URG_Flags,Fwd_Header_Length,Bwd_Header_Length,Fwd_Packets/s,Bwd_Packets/s,Min_Packet_Length,Max_Packet_Length,Packet_Length_Mean,Packet_Length_Std,Packet_Length_Variance,FIN_Flag_Count,SYN_Flag_Count,RST_Flag_Count,PSH_Flag_Count,ACK_Flag_Count,URG_Flag_Count,CWE_Flag_Count,ECE_Flag_Count,Down/Up_Ratio,Average_Packet_Size,Avg_Fwd_Segment_Size,Avg_Bwd_Segment_Size,Fwd_Header_Length.1,Fwd_Avg_Bytes/Bulk,Fwd_Avg_Packets/Bulk,Fwd_Avg_Bulk_Rate,Bwd_Avg_Bytes/Bulk,Bwd_Avg_Packets/Bulk,Bwd_Avg_Bulk_Rate,Subflow_Fwd_Packets,Subflow_Fwd_Bytes,Subflow_Bwd_Packets,Subflow_Bwd_Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active_Mean,Active_Std,Active_Max,Active_Min,Idle_Mean,Idle_Std,Idle_Max,Idle_Min,Label,ECEFlagCount
59041,48,1,1,6,6,6,6,6,0,6,6,6,0,250000,41666.66667,48,0,48,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,20833.33333,20833.33333,6,6,6,0,0,0,0,0,0,1,1,0,0,1,9,6,6,20,0,0,0,0,0,0,1,6,1,6,351,257,0,20,0,0,0,0,0,0,0,0,BENIGN,
58688,293406,6,2,11601,26,8760,0,1933.5,3415.532975,20,6,13,9.899494937,39627.68314,27.26597275,41915.14286,107220.2817,284977,3,293406,58681.2,126549.8708,284977,65,3,3,0,3,3,0,0,0,0,144,40,20.44947956,6.816493187,0,8760,1291.888889,2866.607422,8217438.111,0,0,0,1,0,0,0,0,0,1453.375,1933.5,13,144,0,0,0,0,0,0,6,11601,2,26,8192,256,4,20,0,0,0,0,0,0,0,0,BENIGN,
80,545964,4,0,24,0,6,6,6,0,0,0,0,0,43.95894235,7.326490391,181988,312607.607,542952,3,545964,181988,312607.607,542952,3,0,0,0,0,0,0,0,0,0,80,0,7.326490391,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,7.5,6,0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,0,0,0,0,0,0,0,0,DDoS,
80,12891602,4,0,24,0,6,6,6,0,0,0,0,0,1.861677082,0.310279514,4297200.667,7442129.856,12900000,3,12900000,4297200.667,7442129.856,12900000,3,0,0,0,0,0,0,0,0,0,80,0,0.310279514,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,7.5,6,0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,970,0,970,970,12900000,0,12900000,12900000,DDoS,
80,98980773,8,5,56,11607,20,0,7,5.656854249,10135,0,2321.4,4413.201989,117.830965,0.131338639,8248397.75,28300000,98200000,2,98200000,14000000,37100000,98200000,2,743022,185755.5,370765.2113,741903,4,0,0,0,0,172,112,0.080823778,0.050514861,0,10135,833.5,2705.044255,7317264.423,0,0,0,0,1,0,0,0,0,897.6153846,7,2321.4,172,0,0,0,0,0,0,8,56,5,11607,256,229,6,20,28038,0,28038,28038,98200000,0,98200000,98200000,DDoS,
80,1218339,3,7,26,11601,20,0,8.666666667,10.26320288,4380,0,1657.285714,1561.969346,9543.320866,8.20789616,135371,404381.843,1213719,45,3961,1980.5,1918.380697,3337,624,1218294,203049,495127.5751,1213719,48,0,0,0,0,72,152,2.462368848,5.745527312,0,4380,1057,1468.855269,2157535.8,0,0,0,1,0,0,0,0,2,1162.7,8.666666667,1657.285714,72,0,0,0,0,0,0,3,26,7,11601,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS,
16555,9043317,1,5,6,30,6,6,6,0,6,6,6,0,3.980840216,0.663473369,1808663.4,4033671.004,9024306,4,0,0,0,0,0,9028761,2257190.25,4511410.731,9024306,4,0,0,0,0,20,100,0.110578895,0.552894474,6,6,6,0,0,0,0,0,0,1,1,0,0,5,7,6,6,20,0,0,0,0,0,0,1,6,5,30,229,0,0,20,19011,0,19011,19011,9024306,0,9024306,9024306,BENIGN,
80,2044995,4,0,24,0,6,6,6,0,0,0,0,0,11.73597001,1.955995002,681665,1179813.36,2043996,1,2044995,681665,1179813.36,2043996,1,0,0,0,0,0,0,0,0,0,80,0,1.955995002,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,7.5,6,0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,0,0,0,0,0,0,0,0,DDoS,
80,538754,3,6,26,11601,20,0,8.666666667,10.26320288,5840,0,1933.5,2189.772933,21581.27828,16.7052124,67344.25,184893.489,524785,10,13663,6831.5,9515.535954,13560,103,538679,107735.8,233211.5355,524785,10,0,0,0,0,72,132,5.568404132,11.13680826,0,5840,1162.7,1911.59573,3654198.233,0,0,0,1,0,0,0,0,2,1291.888889,8.666666667,1933.5,72,0,0,0,0,0,0,3,26,6,11601,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS,
80,91723755,8,6,56,11607,20,0,7,5.656854249,4380,0,1934.5,2177.344966,127.1535384,0.152632216,7055673.462,23100000,83900000,3,90300000,12900000,31400000,83900000,119,1439616,287923.2,643269.2435,1438638,3,0,0,0,0,172,132,0.087218409,0.065413807,0,4380,777.9333333,1627.46176,2648631.781,0,0,0,0,1,0,0,0,0,833.5,7,1934.5,172,0,0,0,0,0,0,8,56,6,11607,256,229,6,20,1908,0,1908,1908,45100000,54700000,83900000,6430260,DDoS,
80,24257,5,0,30,0,6,6,6,0,0,0,0,0,1236.7564,206.1260667,6064.25,10662.28716,22027,3,24257,6064.25,10662.28716,22027,3,0,0,0,0,0,0,0,0,0,100,0,206.1260667,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,7.2,6,0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,0,0,0,0,0,0,0,0,DDoS,
53,156,2,2,82,114,41,41,41,0,57,57,57,0,1256410.256,25641.02564,52,84.00595217,149,3,4,4,0,4,4,3,3,0,3,3,0,0,0,0,40,40,12820.51282,12820.51282,41,57,47.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,59.25,41,57,40,0,0,0,0,0,0,2,82,2,114,-1,-1,1,20,0,0,0,0,0,0,0,0,BENIGN,
80,37313,3,5,26,11601,20,0,8.666666667,10.26320288,5840,0,2320.2,2436.833027,311607.2146,214.4024871,5330.428571,9198.181358,21962,5,22021,11010.5,15564.12736,22016,5,37259,9314.75,11025.0699,22080,48,0,0,0,0,72,112,80.40093265,134.0015544,0,5840,1291.888889,2110.95076,4456113.111,0,0,0,1,0,0,0,0,1,1453.375,8.666666667,2320.2,72,0,0,0,0,0,0,3,26,5,11601,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS,
53,177,2,2,46,46,23,23,23,0,23,23,23,0,519774.0113,22598.87006,59,100.4589468,175,1,1,1,0,1,1,1,1,0,1,1,0,0,0,0,64,64,11299.43503,11299.43503,23,23,23,0,0,0,0,0,0,0,0,0,0,1,28.75,23,23,64,0,0,0,0,0,0,2,46,2,46,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN,
80,1142074,3,3,26,11601,20,0,8.666666667,10.26320288,11595,0,3867,6692.644993,10180.60126,5.253600029,228414.8,502521.1254,1127284,58,14689,7344.5,10054.35132,14454,235,1142016,571008,786693.0636,1127284,14732,0,0,0,0,72,72,2.626800015,2.626800015,0,11595,1661,4380.487987,19200000,0,0,0,1,0,0,0,0,1,1937.833333,8.666666667,3867,72,0,0,0,0,0,0,3,26,3,11601,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS,
80,17545,3,7,26,11601,20,0,8.666666667,10.26320288,4380,0,1657.285714,1561.969346,662695.9248,569.9629524,1949.444444,3290.061326,8944,48,10035,5017.5,5657.561356,9018,1017,17471,2911.833333,4299.213017,10177,48,0,0,0,0,72,152,170.9888857,398.9740667,0,4380,1057,1468.855269,2157535.8,0,0,0,1,0,0,0,0,2,1162.7,8.666666667,1657.285714,72,0,0,0,0,0,0,3,26,7,11601,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS,
80,7847651,5,0,30,0,6,6,6,0,0,0,0,0,3.822799969,0.637133328,1961912.75,3923158.167,7846650,314,7847651,1961912.75,3923158.167,7846650,314,0,0,0,0,0,0,0,0,0,100,0,0.637133328,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,7.2,6,0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,1001,0,1001,1001,7846650,0,7846650,7846650,DDoS,
80,209110,3,6,26,11607,20,0,8.666666667,10.26320288,5840,0,1934.5,2538.919278,55631.0076,43.03954856,26138.75,73468.34947,207963,4,696,348,486.4894655,692,4,209034,41806.8,92884.6161,207963,47,0,0,0,0,72,132,14.34651619,28.69303238,0,5840,1163.3,2138.329153,4572451.567,0,0,0,1,0,0,0,0,2,1292.555556,8.666666667,1934.5,72,0,0,0,0,0,0,3,26,6,11607,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS,
80,490,3,1,0,977,0,0,0,0,977,977,977,0,1993877.551,8163.265306,163.3333333,101.1945321,231,47,490,245,46.66904756,278,212,0,0,0,0,0,0,0,0,0,108,32,6122.44898,2040.816327,0,977,195.4,436.9276828,190905.8,0,0,0,0,1,0,0,0,0,244.25,0,977,108,0,0,0,0,0,0,3,0,1,977,29200,4954,0,32,0,0,0,0,0,0,0,0,BENIGN,
80,318599,3,5,26,11607,20,0,8.666666667,10.26320288,5840,0,2321.4,3173.373883,36512.98341,25.10993443,45514.14286,119968.281,317576,3,765,382.5,515.4808435,747,18,318583,79645.75,158620.5457,317576,3,0,0,0,0,72,112,9.416225412,15.69370902,0,5840,1292.555556,2554.159212,6523729.278,0,0,0,1,0,0,0,0,1,1454.125,8.666666667,2321.4,72,0,0,0,0,0,0,3,26,5,11607,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS,
80,1762990,4,0,24,0,6,6,6,0,0,0,0,0,13.6132366,2.268872767,587663.3333,1017012.432,1762008,1,1762990,587663.3333,1017012.432,1762008,1,0,0,0,0,0,0,0,0,0,80,0,2.268872767,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,7.5,6,0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,0,0,0,0,0,0,0,0,DDoS,
80,8946780,5,0,30,0,6,6,6,0,0,0,0,0,3.353161696,0.558860283,2236695,4470714.1,8942766,4,8946780,2236695,4470714.1,8942766,4,0,0,0,0,0,0,0,0,0,100,0,0.558860283,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,7.2,6,0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,4014,0,4014,4014,8942766,0,8942766,8942766,DDoS,
80,90005389,8,5,56,11607,20,0,7,5.656854249,7215,0,2321.4,3327.769794,129.5811299,0.144435796,7500449.083,22800000,79500000,3,89400000,12800000,29600000,79500000,3,623374,155843.5,310973.2479,622303,5,0,0,0,0,172,112,0.088883567,0.055552229,0,7215,833.5,2175.302587,4731941.346,0,0,0,0,1,0,0,0,0,897.6153846,7,2321.4,172,0,0,0,0,0,0,8,56,5,11607,256,229,6,20,1973,0,1973,1973,44700000,49200000,79500000,9904737,DDoS,
443,32957555,24,18,1710,17762,837,0,71.25,188.8404549,1418,0,986.7777778,605.234865,590.8205266,1.274366378,803842.8049,5011359.692,32100000,2,33000000,1432937.174,6687218.855,32100000,4,817822,48107.17647,167196.9693,694077,2,0,0,0,0,780,584,0.728209359,0.546157019,0,1418,452.8372093,614.8711026,378066.4729,0,0,0,1,0,0,0,0,0,463.6190476,71.25,986.7777778,780,0,0,0,0,0,0,24,1710,18,17762,65535,370,7,32,854223,0,854223,854223,32100000,0,32100000,32100000,BENIGN,
80,22153,3,5,26,11607,20,0,8.666666667,10.26320288,5840,0,2321.4,3173.373883,525120.7511,361.1249041,3164.714286,7870.26871,21005,3,898,449,414.3645738,742,156,22108,5527,10326.92545,21005,3,0,0,0,0,72,112,135.421839,225.703065,0,5840,1292.555556,2554.159212,6523729.278,0,0,0,1,0,0,0,0,1,1454.125,8.666666667,2321.4,72,0,0,0,0,0,0,3,26,5,11607,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS,
80,1205234,3,7,26,11607,20,0,8.666666667,10.26320288,4380,0,1658.142857,1964.053328,9652.067565,8.297143957,133914.8889,401412.4417,1204348,2,552,276,366.2813127,535,17,1205157,200859.5,491606.9937,1204348,2,0,0,0,0,72,152,2.489143187,5.80800077,0,4380,1057.545455,1734.62119,3008910.673,0,0,0,1,0,0,0,0,2,1163.3,8.666666667,1658.142857,72,0,0,0,0,0,0,3,26,7,11607,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS,
80,80934966,9,3,62,11601,20,0,6.888888889,5.30199124,11595,0,3867,6692.644993,144.1033533,0.14826719,7357724.182,24400000,80900000,1,80900000,10100000,28600000,80900000,1,22166,11083,14368.40979,21243,923,0,0,0,0,192,72,0.111200393,0.037066798,0,11595,897.6153846,3214.167532,10300000,0,0,0,0,1,0,0,0,0,972.4166667,6.888888889,3867,192,0,0,0,0,0,0,9,62,3,11601,256,229,7,20,40023,0,40023,40023,80900000,0,80900000,80900000,DDoS,
80,113344,3,4,26,11601,20,0,8.666666667,10.26320288,8760,0,2900.25,4128.319301,102581.5217,61.75889328,18890.66667,32360.32974,80235,20,33044,16522,20046.47725,30697,2347,113207,37735.66667,40310.68694,80235,45,0,0,0,0,72,92,26.46809712,35.29079616,0,8760,1453.375,3113.952607,9696700.839,0,0,0,1,0,0,0,0,1,1661,8.666666667,2900.25,72,0,0,0,0,0,0,3,26,4,11601,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS,
50108,2867435,1,6,1375,30,1375,1375,1375,0,6,0,5,2.449489743,489.9849517,2.441206165,477905.8333,1157636.607,2840893,3,0,0,0,0,0,2858960,571792,1268480.804,2840893,3,1,0,0,0,20,132,0.348743738,2.092462427,0,1375,347.5,634.1901472,402197.1429,0,1,0,0,1,1,0,0,6,397.1428571,1375,5,20,0,0,0,0,0,0,1,1375,6,30,229,0,0,20,0,0,0,0,0,0,0,0,BENIGN,
80,8102798,5,0,30,0,6,6,6,0,0,0,0,0,3.702424767,0.617070795,2025699.5,4048055.359,8097782,3,8102798,2025699.5,4048055.359,8097782,3,0,0,0,0,0,0,0,0,0,100,0,0.617070795,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,7.2,6,0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,5016,0,5016,5016,8097782,0,8097782,8097782,DDoS,
443,641106,8,11,542,4131,189,0,67.75,78.98417563,1410,0,375.5454545,567.147664,7288.966255,29.6362848,35617,66772.45019,218654,1,611532,87361.71429,86183.06726,218654,49,611412,61141.2,100667.1626,248308,1,0,0,0,0,172,232,12.4784357,17.15784909,0,1410,233.65,444.6457224,197709.8184,0,0,0,1,0,0,0,0,1,245.9473684,67.75,375.5454545,172,0,0,0,0,0,0,8,542,11,4131,8192,119,7,20,0,0,0,0,0,0,0,0,BENIGN,
80,8065792,4,0,24,0,6,6,6,0,0,0,0,0,2.975529247,0.495921541,2688597.333,4656783.718,8065788,2,8065792,2688597.333,4656783.718,8065788,2,0,0,0,0,0,0,0,0,0,80,0,0.495921541,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,7.5,6,0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,4,0,4,4,8065788,0,8065788,8065788,DDoS,
57936,747853,5,3,11607,26,10220,0,2321.4,4455.182578,20,0,8.666666667,10.26320288,15555.19601,10.69728944,106836.1429,282194.0578,746792,1,747853,186963.25,373219.3803,746792,1,796,398,103.2375901,471,325,0,0,0,0,112,72,6.6858059,4.01148354,0,10220,1292.555556,3378.299021,11400000,0,0,0,1,1,0,0,0,0,1454.125,2321.4,8.666666667,112,0,0,0,0,0,0,5,11607,3,26,29200,256,4,20,0,0,0,0,0,0,0,0,BENIGN,
80,41026,4,0,24,0,6,6,6,0,0,0,0,0,584.9948813,97.49914688,13675.33333,22819.77389,40019,3,41026,13675.33333,22819.77389,40019,3,0,0,0,0,0,0,0,0,0,80,0,97.49914688,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,7.5,6,0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,0,0,0,0,0,0,0,0,DDoS,
53,266,2,2,88,188,44,44,44,0,94,94,94,0,1037593.985,15037.59398,88.66666667,110.7489654,214,4,4,4,0,4,4,48,48,0,48,48,0,0,0,0,64,64,7518.796992,7518.796992,44,94,64,27.38612788,750,0,0,0,0,0,0,0,0,1,80,44,94,64,0,0,0,0,0,0,2,88,2,188,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN,
80,8359445,7,6,50,11601,20,0,7.142857143,6.094494002,7215,0,1933.5,2684.046479,1393.752815,1.555127165,696620.4167,2316762.25,8049719,7,8103748,1350624.667,3281898.099,8049719,7,279697,55939.4,111976.1546,255390,49,0,0,0,0,152,132,0.837376166,0.717750999,0,7215,832.6428571,1936.403471,3749658.401,0,0,0,0,1,0,0,0,0,896.6923077,7.142857143,1933.5,152,0,0,0,0,0,0,7,50,6,11601,256,229,5,20,30006,0,30006,30006,8049719,0,8049719,8049719,DDoS,
80,6031255,3,1,12,0,6,0,4,3.464101615,0,0,0,0,1.989635656,0.663211885,2010418.333,3450229.81,5994344,72,6031255,3015627.5,4212541.273,5994344,36911,0,0,0,0,0,0,0,0,0,72,32,0.497408914,0.165802971,0,6,2.4,3.286335345,10.8,0,0,0,1,0,0,0,0,0,3,4,0,72,0,0,0,0,0,0,3,12,1,0,8192,42780,2,20,0,0,0,0,0,0,0,0,BENIGN,
53,47341,4,2,140,444,35,35,35,0,222,222,222,0,12336.03008,126.7400351,9468.2,13908.75376,30807,4,30815,10271.66667,17784.12034,30807,4,4,4,0,4,4,0,0,0,0,128,40,84.49335671,42.24667835,35,222,88.42857143,91.24665682,8325.952381,0,0,0,0,0,0,0,0,0,103.1666667,35,222,128,0,0,0,0,0,0,4,140,2,444,-1,-1,3,32,0,0,0,0,0,0,0,0,BENIGN,
80,404446,3,5,26,11607,20,0,8.666666667,10.26320288,7300,0,2321.4,3346.363967,28762.80146,19.7801437,57778,152317.4079,403201,2,914,457,398.8082246,739,175,404417,101104.25,201398.3217,403201,2,0,0,0,0,72,112,7.417553889,12.36258981,0,7300,1292.555556,2662.264877,7087654.278,0,0,0,1,0,0,0,0,1,1454.125,8.666666667,2321.4,72,0,0,0,0,0,0,3,26,5,11607,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS,
63706,82451322,6,9,12982,56,10135,0,2163.666667,3966.151821,20,0,6.222222222,5.783117191,158.1296659,0.181925524,5889380.143,19800000,74600000,1,82500000,16500000,35900000,80600000,85,80600000,10100000,26200000,74600000,1,1,0,0,0,132,204,0.07277021,0.109155315,0,10135,900.8125,2525.184514,6376556.829,0,1,0,0,1,1,0,0,1,960.8666667,2163.666667,6.222222222,132,0,0,0,0,0,0,6,12982,9,56,229,256,4,20,14074,0,14074,14074,40300000,48500000,74600000,6005714,BENIGN,
443,16389551,10,8,868,6086,502,0,86.8,161.372447,2920,0,760.75,1166.097368,424.2947229,1.098260715,964091.2353,2580089.635,9900670,38,11400000,1266607.111,3239722.217,9900670,204,16300000,2327555.429,3845865.187,10100000,192,0,0,0,0,212,184,0.610144842,0.488115873,0,2920,366,813.529826,661830.7778,0,0,0,1,0,0,0,0,0,386.3333333,86.8,760.75,212,0,0,0,0,0,0,10,868,8,6086,8192,62,9,20,1498794,0,1498794,1498794,9900670,0,9900670,9900670,BENIGN,
80,8066813,5,0,30,0,6,6,6,0,0,0,0,0,3.718940801,0.619823467,2016703.25,4032075.194,8064816,4,8066813,2016703.25,4032075.194,8064816,4,0,0,0,0,0,0,0,0,0,100,0,0.619823467,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,7.2,6,0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,1997,0,1997,1997,8064816,0,8064816,8064816,DDoS,
80,2124943,5,0,30,0,6,6,6,0,0,0,0,0,14.11802575,2.353004292,531235.75,1061791.608,2123923,1,2124943,531235.75,1061791.608,2123923,1,0,0,0,0,0,0,0,0,0,100,0,2.353004292,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,7.2,6,0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,0,0,0,0,0,0,0,0,DDoS,
63730,100805763,5,9,11613,62,11595,0,2322.6,5183.42983,20,0,6.888888889,5.30199124,115.8167911,0.138880949,7754289.462,27700000,100000000,0,101000000,25200000,50300000,101000000,142,101000000,12600000,35300000,100000000,0,0,0,0,0,112,192,0.049600339,0.08928061,0,11595,778.7333333,2992.233243,8953459.781,0,0,0,0,1,1,0,0,1,834.3571429,2322.6,6.888888889,112,0,0,0,0,0,0,5,11613,9,62,229,256,3,20,675163,0,675163,675163,100000000,0,100000000,100000000,BENIGN,
80,71543519,8,5,56,11607,20,0,7,5.656854249,7300,0,2321.4,3346.363967,163.019658,0.181707584,5961959.917,17900000,62300000,3,70000000,10000000,23200000,62300000,98,1540896,385224,769715.4421,1539797,3,0,0,0,0,172,112,0.111820052,0.069887532,0,7300,833.5,2184.061804,4770125.962,0,0,0,0,1,0,0,0,0,897.6153846,7,2321.4,172,0,0,0,0,0,0,8,56,5,11607,256,229,6,20,731,0,731,731,35000000,38600000,62300000,7729679,DDoS,
21904,2440528,1,5,6,30,6,6,6,0,6,6,6,0,14.75090636,2.458484394,488105.6,1071831.419,2405300,4,0,0,0,0,0,2408069,602017.25,1202188.71,2405300,4,0,0,0,0,20,100,0.409747399,2.048736995,6,6,6,0,0,0,0,0,0,1,1,0,0,5,7,6,6,20,0,0,0,0,0,0,1,6,5,30,229,0,0,20,0,0,0,0,0,0,0,0,BENIGN,
53,98590,2,2,58,404,29,29,29,0,202,202,202,0,4686.073638,40.57206613,32863.33333,56914.03484,98582,4,4,4,0,4,4,4,4,0,4,4,0,0,0,0,40,40,20.28603307,20.28603307,29,202,98.2,94.75600245,8978.7,0,0,0,0,0,0,0,0,1,122.75,29,202,40,0,0,0,0,0,0,2,58,2,404,-1,-1,1,20,0,0,0,0,0,0,0,0,BENIGN,
80,92479243,8,5,56,11607,20,0,7,5.656854249,10135,0,2321.4,4413.201989,126.1147866,0.140572085,7706603.583,22900000,79600000,1,90600000,12900000,29700000,79600000,1,1846907,461726.75,922751.5715,1845854,5,0,0,0,0,172,112,0.086505898,0.054066187,0,10135,833.5,2705.044255,7317264.423,0,0,0,0,1,0,0,0,0,897.6153846,7,2321.4,172,0,0,0,0,0,0,8,56,5,11607,256,229,6,20,983,0,983,983,45300000,48500000,79600000,11000000,DDoS,
80,221693,3,5,26,11601,20,0,8.666666667,10.26320288,4380,0,2320.2,2207.341206,52446.4011,36.08593866,31670.42857,71100.58959,191091,126,30016,15008,19844.24471,29040,976,221567,55391.75,91555.98397,191091,163,0,0,0,0,72,112,13.532227,22.55371166,0,4380,1291.888889,1980.710254,3923213.111,0,0,0,1,0,0,0,0,1,1453.375,8.666666667,2320.2,72,0,0,0,0,0,0,3,26,5,11601,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS,
80,150,2,0,12,0,6,6,6,0,0,0,0,0,80000,13333.33333,150,0,150,150,150,150,0,150,150,0,0,0,0,0,0,0,0,0,40,0,13333.33333,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,9,6,0,40,0,0,0,0,0,0,2,12,0,0,251,-1,1,20,0,0,0,0,0,0,0,0,BENIGN,
80,22519,3,5,26,11607,20,0,8.666666667,10.26320288,5840,0,2321.4,3173.373883,516585.994,355.255562,3217,8185.374599,21775,2,630,315,376.1808076,581,49,22471,5617.75,10775.2407,21775,2,0,0,0,0,72,112,133.2208357,222.0347262,0,5840,1292.555556,2554.159212,6523729.278,0,0,0,1,0,0,0,0,1,1454.125,8.666666667,2321.4,72,0,0,0,0,0,0,3,26,5,11607,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS,
64188,82648476,7,10,11607,68,4380,0,1658.142857,1762.272815,20,0,6.8,5.006662228,141.2609229,0.205690423,5165529.75,17400000,69700000,3,82600000,13800000,32900000,80900000,36,80900000,8989080.222,23100000,69700000,3,0,0,0,0,152,212,0.084696057,0.120994367,0,4380,648.9444444,1335.050141,1782358.879,0,0,0,0,1,1,0,0,1,687.1176471,1658.142857,6.8,152,0,0,0,0,0,0,7,11607,10,68,229,256,5,20,40702,0,40702,40702,40400000,41500000,69700000,11100000,BENIGN,
80,95893859,9,5,62,11607,20,0,6.888888889,5.30199124,10135,0,2321.4,4413.201989,121.6866244,0.14599475,7376450.692,23700000,85800000,5,95900000,12000000,30000000,85800000,49,22569,5642.25,10515.93341,21403,5,0,0,0,0,192,112,0.093853768,0.052140982,0,10135,778.3333333,2615.387752,6840253.095,0,0,0,0,1,0,0,0,0,833.9285714,6.888888889,2321.4,192,0,0,0,0,0,0,9,62,5,11607,256,229,7,20,3028,0,3028,3028,47900000,53600000,85800000,10000000,DDoS,
443,118823818,19,21,1102,14719,416,0,58,102.7796997,2696,0,700.9047619,799.6340353,133.1467063,0.336632846,3046764.564,13100000,58700000,1,119000000,6601323.222,18900000,58700000,24,119000000,5936526.9,18000000,58700000,1,0,0,0,0,392,432,0.159900602,0.176732244,0,2696,385.8780488,656.7723043,431349.8598,0,0,0,1,0,0,0,0,1,395.525,58,700.9047619,392,0,0,0,0,0,0,19,1102,21,14719,8192,360,18,20,791906,997249.6641,1497068,86744,58600000,186167.7805,58700000,58400000,BENIGN,
80,46950,3,4,26,11601,20,0,8.666666667,10.26320288,7215,0,2900.25,3540.00286,247646.4324,149.0947817,7825,14284.43606,35599,43,11073,5536.5,7768.982205,11030,43,46887,15629,18142.8764,35599,161,0,0,0,0,72,92,63.89776358,85.1970181,0,7215,1453.375,2786.259804,7763243.696,0,0,0,1,0,0,0,0,1,1661,8.666666667,2900.25,72,0,0,0,0,0,0,3,26,4,11601,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS,
34473,11137965,1,5,6,30,6,6,6,0,6,6,6,0,3.232188286,0.538698048,2227593,4965198.136,11100000,3,0,0,0,0,0,11100000,2778931.75,5553775.946,11100000,3,0,0,0,0,20,100,0.089783008,0.44891504,6,6,6,0,0,0,0,0,0,1,1,0,0,5,7,6,6,20,0,0,0,0,0,0,1,6,5,30,229,0,0,20,28370,0,28370,28370,11100000,0,11100000,11100000,BENIGN,
80,89373170,8,6,56,11601,20,0,7,5.656854249,4380,0,1933.5,1757.789948,130.4306427,0.156646564,6874859.231,22100000,80100000,1,88200000,12600000,29900000,80100000,1,1213661,242732.2,538229.7967,1205528,16,0,0,0,0,172,132,0.089512322,0.067134242,0,4380,777.5333333,1434.571657,2057995.838,0,0,0,0,1,0,0,0,0,833.0714286,7,1933.5,172,0,0,0,0,0,0,8,56,6,11601,256,229,6,20,3995,0,3995,3995,44100000,50900000,80100000,8091753,DDoS,
